"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"UBXN1",4.82477541716007e-41,0.317617587412002,0.849,0.363,8.18860883800408e-37,"5","UBXN1"
"SLIRP.1",5.00309484958391e-41,-0.438609594493206,0.806,0.479,8.49125257871382e-37,"5","SLIRP"
"LRRFIP2",5.18877044774419e-41,0.502396715426265,0.446,0.059,8.80638120391144e-37,"5","LRRFIP2"
"H6PD",5.19336882791634e-41,0.750342037125819,0.453,0.054,8.81418557473962e-37,"5","H6PD"
"CTSC.2",5.38393775322315e-41,-1.23378668809581,0.734,0.589,9.13761915477032e-37,"5","CTSC"
"GPR160",5.83578634416821e-41,0.415660344485837,0.388,0.042,9.90449658332228e-37,"5","GPR160"
"RHOC",7.76951828901557e-41,0.995433040061827,0.842,0.271,1.31864264401172e-36,"5","RHOC"
"SPG11",7.80158647025288e-41,0.314733053833071,0.453,0.084,1.32408525573132e-36,"5","SPG11"
"ADAM19",7.84762545424051e-41,0.665559119188776,0.388,0.033,1.3318989920937e-36,"5","ADAM19"
"CAPN1",8.05173244613131e-41,0.388697648064881,0.511,0.105,1.36654003075741e-36,"5","CAPN1"
"TUBA1A.2",8.86989205720569e-41,1.57049727969239,0.763,0.208,1.50539807994895e-36,"5","TUBA1A"
"MTDH.1",8.87867870456609e-41,-0.562787433983013,0.626,0.373,1.50688934973896e-36,"5","MTDH"
"SQSTM1.1",9.84702134164307e-41,1.47467410336179,0.82,0.264,1.67123646210366e-36,"5","SQSTM1"
"RALA",1.00477360036796e-40,0.339072470851516,0.64,0.192,1.70530175454451e-36,"5","RALA"
"PDCD1LG2",1.06123585774949e-40,0.731483791584333,0.324,0.011,1.80112949777243e-36,"5","PDCD1LG2"
"RNF114",1.10979245987117e-40,0.3085928752082,0.547,0.14,1.88353976289335e-36,"5","RNF114"
"C1QC.3",1.20360248784015e-40,-3.29989190102404,0.129,0.457,2.0427541423623e-36,"5","C1QC"
"G6PD",1.28997551626737e-40,0.501697113461054,0.475,0.077,2.18934644620897e-36,"5","G6PD"
"IAH1.1",1.75617675294627e-40,0.280464325268093,0.626,0.192,2.98058318510041e-36,"5","IAH1"
"SSNA1",1.85187219019232e-40,0.538902894058446,0.662,0.187,3.14299748119441e-36,"5","SSNA1"
"PDCL3",2.45352662678588e-40,0.555259818478072,0.619,0.163,4.164125390981e-36,"5","PDCL3"
"UBE2A",2.61791316639238e-40,0.409798326515762,0.64,0.187,4.44312222600114e-36,"5","UBE2A"
"BRMS1",3.06930500608195e-40,0.358533233733902,0.489,0.102,5.20922445632228e-36,"5","BRMS1"
"DUSP1.1",3.23551538326842e-40,-1.80536747595104,0.489,0.736,5.49131670848316e-36,"5","DUSP1"
"TUBB2A",3.38833930924701e-40,0.719544204322162,0.403,0.036,5.75068947565402e-36,"5","TUBB2A"
"AP1S2.3",3.57909122469332e-40,-0.60384632497479,0.554,0.343,6.0744336265495e-36,"5","AP1S2"
"ALG2",5.01580382854106e-40,0.49359827969138,0.453,0.072,8.51282225779989e-36,"5","ALG2"
"HSP90B1.1",5.88259872308862e-40,-0.897061675938523,0.64,0.484,9.98394655282601e-36,"5","HSP90B1"
"CLINT1",6.17089258437066e-40,0.259976072104509,0.46,0.094,1.04732388941939e-35,"5","CLINT1"
"HTATIP2.1",6.29158270979393e-40,0.303913883002616,0.518,0.118,1.06780741750623e-35,"5","HTATIP2"
"UBE2I",6.37570780994443e-40,0.465864541373115,0.748,0.261,1.08208512950377e-35,"5","UBE2I"
"HAX1",6.555731710734e-40,0.641187639535084,0.604,0.136,1.11263878594577e-35,"5","HAX1"
"TPD52",8.38097212606274e-40,0.485936313289415,0.424,0.061,1.42241858923537e-35,"5","TPD52"
"DPP7.1",8.42288102995567e-40,-0.385011691606986,0.669,0.335,1.42953136840408e-35,"5","DPP7"
"C1orf122",8.44377260408812e-40,0.363642309542682,0.482,0.094,1.43307708636584e-35,"5","C1orf122"
"TSR2",8.98270095898812e-40,0.313807795105835,0.417,0.063,1.52454400675946e-35,"5","TSR2"
"NDUFS7.1",9.04229267330517e-40,-0.54051773587691,0.583,0.33,1.53465791251335e-35,"5","NDUFS7"
"CERS6",9.33598737155817e-40,0.518820404940256,0.482,0.083,1.58450377670085e-35,"5","CERS6"
"DAP3",9.64654215059104e-40,0.360415000671644,0.525,0.126,1.63721113379831e-35,"5","DAP3"
"PEA15.1",1.12489517914034e-39,0.885396452478358,0.763,0.219,1.90917209803698e-35,"5","PEA15"
"IRF2",1.16710809821801e-39,0.485828885981975,0.583,0.152,1.9808158642956e-35,"5","IRF2"
"FKBP5.1",1.25698257527464e-39,-0.928315514280432,0.583,0.414,2.13335082675611e-35,"5","FKBP5"
"AP1S1",1.30098638541191e-39,0.256283589808116,0.446,0.089,2.20803409332109e-35,"5","AP1S1"
"TBCB.1",1.46928627843363e-39,0.862368896175808,0.755,0.214,2.49367267175755e-35,"5","TBCB"
"PRDX3",1.47681206758126e-39,-0.279745934580031,0.583,0.277,2.50644544109892e-35,"5","PRDX3"
"STARD7",1.48230148514316e-39,0.525901802828543,0.511,0.098,2.51576208058497e-35,"5","STARD7"
"SF3B5.1",1.50851341654383e-39,0.330977479756987,0.791,0.319,2.56024897055819e-35,"5","SF3B5"
"CIB1.1",2.28349571783543e-39,-0.258616467179418,0.755,0.416,3.8755489323103e-35,"5","CIB1"
"RAB30",2.359512544235e-39,0.599739246178791,0.281,0.004,4.00456469007564e-35,"5","RAB30"
"TXNDC17.1",2.38625336640665e-39,-0.292963912511453,0.568,0.267,4.04994921346537e-35,"5","TXNDC17"
"MRPL14",2.54927556648281e-39,0.394038470592383,0.647,0.195,4.32663049143462e-35,"5","MRPL14"
"ADRM1",2.65004970854191e-39,0.286970213016522,0.604,0.192,4.49766436533733e-35,"5","ADRM1"
"TPR",2.65289861912642e-39,0.30388819209862,0.604,0.176,4.50249953638136e-35,"5","TPR"
"SELENOW",2.88578873316006e-39,0.286295885413754,0.763,0.296,4.89776063791926e-35,"5","SELENOW"
"ZNF267",3.20415314583937e-39,0.278781994540533,0.439,0.087,5.43808871911857e-35,"5","ZNF267"
"TBC1D4",3.28506213016269e-39,0.973816327645823,0.403,0.032,5.57540744731211e-35,"5","TBC1D4"
"UQCRH.1",3.2868076920539e-39,-0.323323716023513,0.871,0.571,5.57837001495389e-35,"5","UQCRH"
"PPP1R15A",3.54579947325979e-39,-0.830926175340519,0.583,0.327,6.01793086601651e-35,"5","PPP1R15A"
"SSR4.1",3.92446312716117e-39,-0.481175055895394,0.835,0.563,6.66059881941794e-35,"5","SSR4"
"UBE2F",4.0212910065882e-39,1.02810470857513,0.683,0.161,6.82493509638149e-35,"5","UBE2F"
"MED10",4.04228533188427e-39,0.340239624175852,0.518,0.116,6.86056666527398e-35,"5","MED10"
"MRPS18A",4.04931818667645e-39,0.312332149771173,0.41,0.063,6.87250282642727e-35,"5","MRPS18A"
"ATG101",4.5606471890251e-39,0.401657861591305,0.439,0.072,7.7403304092134e-35,"5","ATG101"
"RAB8A.1",5.09763093312996e-39,0.275823518779896,0.576,0.179,8.65169921970817e-35,"5","RAB8A"
"FBXO7.1",5.29956039812519e-39,0.386939823037884,0.532,0.122,8.99441390769807e-35,"5","FBXO7"
"VDAC2.1",5.61144165690076e-39,0.691210824265638,0.82,0.294,9.52373878009198e-35,"5","VDAC2"
"PEF1",5.68771858216878e-39,0.526890936250511,0.482,0.076,9.65319597765686e-35,"5","PEF1"
"PPP2R1A",5.98130482373951e-39,0.255630626005015,0.54,0.142,1.01514705468507e-34,"5","PPP2R1A"
"ST3GAL1",7.25733885845913e-39,0.456853105482638,0.446,0.073,1.23171555105768e-34,"5","ST3GAL1"
"ARPC3.3",7.43566939517815e-39,-0.8036297106432,0.885,0.759,1.26198180974964e-34,"5","ARPC3"
"SNN",8.85506532569259e-39,0.580090199963004,0.374,0.033,1.50288168707655e-34,"5","SNN"
"KDELR2",9.0451391941575e-39,-0.59353984592201,0.475,0.276,1.53514102403241e-34,"5","KDELR2"
"CDC42SE1",9.66711301987283e-39,0.457270708064887,0.647,0.193,1.64070242173282e-34,"5","CDC42SE1"
"TMEM141",9.74348696198774e-39,0.252435626270262,0.482,0.121,1.65366460718856e-34,"5","TMEM141"
"CCT3",1.09780040171773e-38,0.383267267382507,0.647,0.201,1.86318684179533e-34,"5","CCT3"
"RPN2",1.26618587283367e-38,-0.298213033128578,0.511,0.237,2.14897066337331e-34,"5","RPN2"
"FKBP8.1",1.29503422578886e-38,0.45767846514997,0.712,0.242,2.19793208800885e-34,"5","FKBP8"
"TXNL1.1",1.30410290614221e-38,0.359866785469756,0.64,0.198,2.21332345230455e-34,"5","TXNL1"
"MTCH1.1",1.30522249074387e-38,0.486928973490825,0.64,0.178,2.2152236112905e-34,"5","MTCH1"
"CD63.4",1.360379878142e-38,-1.07607078329393,0.906,0.768,2.3088367291826e-34,"5","CD63"
"BATF3",1.39089053466397e-38,0.520971048230507,0.374,0.036,2.36061941543169e-34,"5","BATF3"
"IKBKG",1.57926911486813e-38,0.367665115850204,0.381,0.044,2.68033554175419e-34,"5","IKBKG"
"PFKL",1.93750189268289e-38,0.524508066419675,0.568,0.129,3.2883282122614e-34,"5","PFKL"
"PPP1R18",2.09949147674155e-38,0.626365371516707,0.719,0.224,3.56325693432576e-34,"5","PPP1R18"
"ICAM1",2.29441633594522e-38,0.364930262311284,0.482,0.106,3.89408340536623e-34,"5","ICAM1"
"RAP1B",2.30116976282872e-38,0.534808531695262,0.842,0.328,3.90554532147291e-34,"5","RAP1B"
"DUSP22.1",2.31986682280221e-38,0.568829209500158,0.482,0.085,3.93727797165992e-34,"5","DUSP22"
"PHB.1",2.40309382984227e-38,0.315240782020938,0.583,0.179,4.0785308480083e-34,"5","PHB"
"SSR3.2",3.06080637395912e-38,0.265192440076692,0.813,0.37,5.19480057788343e-34,"5","SSR3"
"NT5DC1",3.21740137950367e-38,0.647739317228319,0.403,0.04,5.46057362129362e-34,"5","NT5DC1"
"CEP135",3.29111402350399e-38,0.37081917810693,0.446,0.076,5.58567872069098e-34,"5","CEP135"
"DHX58",3.3156400672883e-38,0.452968290641059,0.36,0.031,5.62730432220171e-34,"5","DHX58"
"NDUFS6.1",3.43946350959408e-38,-0.395887722042355,0.626,0.369,5.83745746848307e-34,"5","NDUFS6"
"SZRD1",3.4765237461769e-38,0.272258073201246,0.46,0.095,5.90035610201143e-34,"5","SZRD1"
"SELENOS.1",3.47931865807326e-38,0.544595252616215,0.669,0.197,5.90509962648193e-34,"5","SELENOS"
"DNTTIP1",3.9768082556943e-38,0.300407301628839,0.468,0.106,6.74943897156437e-34,"5","DNTTIP1"
"HSPA5.2",4.09624411342504e-38,-0.597736413406665,0.576,0.343,6.95214550930499e-34,"5","HSPA5"
"DBNL",4.31578820108512e-38,1.04432498342097,0.755,0.212,7.32475573488166e-34,"5","DBNL"
"CCNL1",4.67379870035515e-38,-0.484702951055195,0.568,0.279,7.93237115424275e-34,"5","CCNL1"
"SMDT1.2",4.90349429122346e-38,-0.459290665503815,0.619,0.356,8.32221051106445e-34,"5","SMDT1"
"TSPAN33",5.10420262550046e-38,0.656548611513436,0.381,0.035,8.66285269599939e-34,"5","TSPAN33"
"TAP2",5.13403188633078e-38,0.349390633498745,0.453,0.081,8.7134789174806e-34,"5","TAP2"
"RAB5B",5.34369463574262e-38,0.349146256810608,0.41,0.066,9.06931853578238e-34,"5","RAB5B"
"BOLA3",6.01122299090453e-38,0.312100865615573,0.46,0.096,1.02022476601632e-33,"5","BOLA3"
"PIP4K2A",6.01799127902365e-38,0.38510204680008,0.489,0.115,1.02137347987589e-33,"5","PIP4K2A"
"TMEM203",6.2390327608147e-38,0.37435907799669,0.353,0.031,1.05888864016547e-33,"5","TMEM203"
"MAGOH",6.370765648523e-38,-0.392757986062347,0.504,0.243,1.08124634586732e-33,"5","MAGOH"
"TRAPPC3",6.66749391139472e-38,0.256066406328532,0.518,0.134,1.13160706664191e-33,"5","TRAPPC3"
"ANXA11.1",6.94870715069122e-38,0.40477808414585,0.727,0.262,1.17933457761531e-33,"5","ANXA11"
"SLC1A2",7.85150624202019e-38,0.435767991162688,0.245,0.002,1.33255763939567e-33,"5","SLC1A2"
"COMMD6.3",7.94945305915706e-38,-0.529155320491105,0.82,0.578,1.34918117320014e-33,"5","COMMD6"
"BUB3",8.15177747860496e-38,0.451823898851164,0.59,0.158,1.38351967366883e-33,"5","BUB3"
"MREG",8.57182894055712e-38,0.75132797230902,0.317,0.014,1.45481080779135e-33,"5","MREG"
"TRAPPC6A.1",8.7757693922688e-38,0.263424880528329,0.525,0.153,1.48942358125586e-33,"5","TRAPPC6A"
"ANXA4",8.89279096467469e-38,-0.503760469950177,0.576,0.276,1.50928448252459e-33,"5","ANXA4"
"DNAJC4",9.20039775047681e-38,0.280980250196151,0.496,0.123,1.56149150621092e-33,"5","DNAJC4"
"SARAF.2",9.33596629304245e-38,-0.354223735369563,0.727,0.468,1.58450019925516e-33,"5","SARAF"
"UROD",1.05933076162016e-37,0.543049134655232,0.496,0.093,1.79789616862174e-33,"5","UROD"
"CAMTA1",1.06722561149779e-37,-0.25553816246678,0.647,0.319,1.81129530783405e-33,"5","CAMTA1"
"POLR2E.1",1.12818834743927e-37,1.23669694724976,0.755,0.217,1.91476126327394e-33,"5","POLR2E"
"SNX17.1",1.17322859538881e-37,0.371293543667226,0.561,0.146,1.99120357209389e-33,"5","SNX17"
"PRPSAP1",1.19103110601622e-37,0.448423024333051,0.381,0.046,2.02141799313072e-33,"5","PRPSAP1"
"UBE2W",1.35932449543767e-37,0.280100194918045,0.489,0.119,2.30704553365681e-33,"5","UBE2W"
"BZW1",1.36578156542254e-37,0.898475578350825,0.777,0.239,2.31800447283514e-33,"5","BZW1"
"SLC5A6",1.37744617427281e-37,0.471995298069649,0.338,0.024,2.33780164697581e-33,"5","SLC5A6"
"RAB11A.1",1.40653137305969e-37,0.602024749383712,0.77,0.267,2.38716504635691e-33,"5","RAB11A"
"CD164.1",1.66139840094795e-37,-0.973577256146738,0.532,0.427,2.81972536608886e-33,"5","CD164"
"GNAS",1.68533934637182e-37,-1.16339557712954,0.705,0.553,2.86035793866225e-33,"5","GNAS"
"STXBP2.2",1.69077162188819e-37,-0.771767262415271,0.568,0.283,2.86957759666863e-33,"5","STXBP2"
"HSBP1.1",1.9342290460737e-37,-0.872528842014224,0.59,0.439,3.28277353699629e-33,"5","HSBP1"
"PSMB4",1.97288551576233e-37,0.407825319102341,0.633,0.192,3.34838129735182e-33,"5","PSMB4"
"HDAC2",2.12657316416692e-37,0.352661301515135,0.525,0.13,3.60921997422409e-33,"5","HDAC2"
"PAIP2.2",2.29258198982286e-37,0.397369673361804,0.727,0.27,3.89097015312735e-33,"5","PAIP2"
"UBL7",2.34425696537374e-37,0.531246829578606,0.446,0.068,3.97867292163231e-33,"5","UBL7"
"C3orf14",2.40092977181526e-37,0.466966168979928,0.381,0.042,4.07485800872486e-33,"5","C3orf14"
"MED4",2.6125716016645e-37,0.365130839356884,0.583,0.162,4.43405652234499e-33,"5","MED4"
"GLIPR2.2",2.75097057020291e-37,0.265660368005242,0.619,0.207,4.66894725174838e-33,"5","GLIPR2"
"MALT1",2.77565060318224e-37,0.797969302055732,0.446,0.058,4.7108342037209e-33,"5","MALT1"
"JUNB",2.79498462871732e-37,-0.862060482039143,0.906,0.672,4.74364791185904e-33,"5","JUNB"
"KXD1",3.03265066170499e-37,0.452960598420828,0.525,0.117,5.1470147030457e-33,"5","KXD1"
"TVP23A",3.24513828122817e-37,0.831475602242962,0.302,0.011,5.50764869090045e-33,"5","TVP23A"
"TNFRSF9",3.55114785922368e-37,0.791092403207182,0.273,0.006,6.02700814667444e-33,"5","TNFRSF9"
"GADD45B",3.97337332425271e-37,-0.391467190679697,0.662,0.339,6.7436092059217e-33,"5","GADD45B"
"DYNC1I2.1",4.04160193027456e-37,0.263193626340437,0.561,0.164,6.85940679606199e-33,"5","DYNC1I2"
"POLR2G",4.23865398455377e-37,0.380676570825286,0.619,0.188,7.19384354258465e-33,"5","POLR2G"
"RAC1.1",5.63462746499896e-37,-0.326533246935751,0.935,0.691,9.56308973359624e-33,"5","RAC1"
"TUBB4B.1",5.93810568171058e-37,0.584111064916882,0.655,0.186,1.00781529629992e-32,"5","TUBB4B"
"MRPS6",6.37935542844049e-37,0.667975345663185,0.576,0.143,1.08270420331492e-32,"5","MRPS6"
"AK8",6.44026816532825e-37,0.55162709583453,0.237,0.001,1.09304231301951e-32,"5","AK8"
"MRPL28",6.69713211244325e-37,0.340044047301931,0.547,0.143,1.13663726212387e-32,"5","MRPL28"
"HLA-DMA.6",6.71471402921309e-37,-1.05653381290711,0.727,0.623,1.13962126503805e-32,"5","HLA-DMA"
"RTN3.1",6.83858394674145e-37,-0.259562243751427,0.525,0.22,1.16064446744096e-32,"5","RTN3"
"MSN.1",6.88429956953375e-37,-0.507213198955038,0.626,0.367,1.16840332294127e-32,"5","MSN"
"SMARCA5",7.34079467850978e-37,0.289431437068356,0.504,0.127,1.24587967283668e-32,"5","SMARCA5"
"MIF.2",7.42006304983295e-37,-1.41625925141708,0.885,0.733,1.25933310081765e-32,"5","MIF"
"RAB7A",7.5484835901408e-37,-0.279863106701105,0.727,0.414,1.2811286349187e-32,"5","RAB7A"
"SNX11",7.65060968595704e-37,0.450640641861621,0.353,0.035,1.29846147590063e-32,"5","SNX11"
"PDIA6.3",8.24299326596517e-37,-0.307286148252421,0.547,0.278,1.39900081709961e-32,"5","PDIA6"
"CLNS1A.4",8.43584874022766e-37,0.348853866408713,0.597,0.189,1.43173224819144e-32,"5","CLNS1A"
"OSER1",8.86445823946168e-37,0.366822850968936,0.46,0.089,1.50447585240144e-32,"5","OSER1"
"CWC15",9.79672061697731e-37,-0.282319138364079,0.554,0.253,1.66269942311339e-32,"5","CWC15"
"MAD2L2",1.121279065321e-36,0.473123580451153,0.453,0.078,1.9030348296628e-32,"5","MAD2L2"
"CHURC1.1",1.15077507234511e-36,0.381487903570072,0.791,0.327,1.95309545278412e-32,"5","CHURC1"
"DLGAP4",1.20608704979469e-36,0.26761262426997,0.388,0.065,2.04697094091155e-32,"5","DLGAP4"
"ALDH2.2",1.3848416524984e-36,1.31756279861318,0.899,0.409,2.35035325262029e-32,"5","ALDH2"
"RHEB",1.51122692051177e-36,-0.309104731586284,0.64,0.342,2.56485432949258e-32,"5","RHEB"
"TBC1D13",1.53860166107869e-36,0.511785233617574,0.309,0.015,2.61131473918275e-32,"5","TBC1D13"
"VBP1",1.54121805971905e-36,0.285640683003176,0.468,0.103,2.61575529095518e-32,"5","VBP1"
"SLC6A6",1.69869989319718e-36,0.292589606384927,0.511,0.123,2.88303345873425e-32,"5","SLC6A6"
"COX7A2L.1",1.98888828964089e-36,0.743855520408782,0.763,0.253,3.37554120517852e-32,"5","COX7A2L"
"RNASET2.2",2.04714752721996e-36,-2.00418480795918,0.288,0.556,3.47441878319771e-32,"5","RNASET2"
"ADAM8.1",2.12672178000159e-36,0.471408724974,0.511,0.113,3.6094722050187e-32,"5","ADAM8"
"C1QA.3",2.40432215524367e-36,-3.8324867539312,0.065,0.534,4.08061556187956e-32,"5","C1QA"
"MRPS10",2.41536348743156e-36,0.406283330332544,0.46,0.088,4.09935491086885e-32,"5","MRPS10"
"SPAG7",2.44678083158917e-36,0.79734624730671,0.691,0.192,4.15267642737313e-32,"5","SPAG7"
"SELPLG",2.50450109744221e-36,0.357670366711892,0.446,0.098,4.25063926257891e-32,"5","SELPLG"
"CD9.5",2.5276561984592e-36,-1.32717161742972,0.561,0.448,4.28993810002495e-32,"5","CD9"
"TOR3A",2.79020841060524e-36,0.420952844875304,0.424,0.071,4.73554171447922e-32,"5","TOR3A"
"COPZ1",3.00877558267131e-36,0.46871892913806,0.612,0.176,5.10649391890974e-32,"5","COPZ1"
"MMP24OS",3.10108294091031e-36,0.284613714029782,0.561,0.163,5.26315796731297e-32,"5","MMP24OS"
"REG1B",3.11480257858936e-36,0.827410872337233,0.489,0.09,5.28644293638186e-32,"5","REG1B"
"SRD5A1",3.17282099161688e-36,0.410137806430726,0.324,0.022,5.38491178697217e-32,"5","SRD5A1"
"CIRBP",3.34396553618122e-36,0.665932525073575,0.978,0.492,5.67537830800677e-32,"5","CIRBP"
"PSMB5",3.51113942636234e-36,0.368675468284894,0.597,0.179,5.95910583442216e-32,"5","PSMB5"
"SMIM12",3.68961548813157e-36,0.383125631655977,0.446,0.083,6.26201540645691e-32,"5","SMIM12"
"ALOX15B",4.10288918915309e-36,0.461497128773768,0.381,0.049,6.96342353183062e-32,"5","ALOX15B"
"FLT3",4.23882837770146e-36,0.564485692357148,0.345,0.033,7.19413952263492e-32,"5","FLT3"
"RBPJ.2",4.30252004354317e-36,-0.966706862130203,0.547,0.401,7.30223701790146e-32,"5","RBPJ"
"NDUFS4.2",4.54225941795611e-36,0.265400860592059,0.633,0.226,7.70912268415511e-32,"5","NDUFS4"
"CANX.3",4.71554434309156e-36,-0.904501793546038,0.561,0.402,8.00322185909499e-32,"5","CANX"
"HERPUD1.4",4.85082684618877e-36,-1.20288955910895,0.669,0.533,8.23282332335157e-32,"5","HERPUD1"
"VMO1.1",5.49266421301083e-36,2.48722772697438,0.568,0.124,9.32214970232198e-32,"5","VMO1"
"SNRPC",6.11067312884249e-36,0.41149872064889,0.612,0.184,1.03710344342715e-31,"5","SNRPC"
"PRPF38B.3",6.42113261888292e-36,-0.346759941220212,0.64,0.345,1.08979462807681e-31,"5","PRPF38B"
"REEP5.1",6.62870563650484e-36,-0.803707292116036,0.489,0.362,1.1250239206276e-31,"5","REEP5"
"PIN1",6.79767578915791e-36,0.349528027959461,0.561,0.155,1.15370153493588e-31,"5","PIN1"
"APPL1",6.95335517491057e-36,0.526903803712577,0.568,0.152,1.18012344028582e-31,"5","APPL1"
"MRPL41",7.20633119061584e-36,-0.25138118967349,0.64,0.317,1.22305852967132e-31,"5","MRPL41"
"HNRNPA0.1",7.625496335828e-36,0.276013430946786,0.763,0.309,1.29419923811673e-31,"5","HNRNPA0"
"CD14.3",7.83923194379742e-36,-2.98699804474718,0.022,0.501,1.3304744455013e-31,"5","CD14"
"SERPINF1.2",8.09015716970364e-36,0.475331533715002,0.597,0.178,1.3730614748421e-31,"5","SERPINF1"
"PFDN2.1",8.28789276699604e-36,-0.419522591981886,0.633,0.376,1.40662116041457e-31,"5","PFDN2"
"HLX",8.4002819388299e-36,0.497390453558849,0.367,0.041,1.42569585065821e-31,"5","HLX"
"LST1.5",9.46117260926236e-36,-1.89773076932429,0.424,0.661,1.60575021524401e-31,"5","LST1"
"SLC25A39.1",1.06483138755046e-35,0.398856950670381,0.583,0.171,1.80723183095065e-31,"5","SLC25A39"
"NSMCE1.1",1.39292861667354e-35,0.331748062332777,0.525,0.145,2.36407844821834e-31,"5","NSMCE1"
"HSPE1.1",1.65570089322028e-35,-0.555895880587766,0.763,0.456,2.81005555597347e-31,"5","HSPE1"
"RALY",1.8182549171142e-35,0.311923760840594,0.633,0.204,3.08594224532621e-31,"5","RALY"
"CYC1",1.87968897606069e-35,0.522549013795905,0.683,0.216,3.19020813017021e-31,"5","CYC1"
"PSMD4.1",1.89659931737454e-35,0.796952597414667,0.705,0.206,3.21890836144806e-31,"5","PSMD4"
"DDA1",1.91973951637652e-35,0.292885881976673,0.403,0.073,3.25818190719424e-31,"5","DDA1"
"NECTIN2",1.93523942837736e-35,0.476145269008393,0.532,0.133,3.28448835784205e-31,"5","NECTIN2"
"MAF1.1",1.95215043322998e-35,0.397391033999195,0.576,0.164,3.31318971527792e-31,"5","MAF1"
"ACADVL",2.08228821348729e-35,0.657188858326734,0.719,0.224,3.53405955593062e-31,"5","ACADVL"
"PARP1.1",2.13099030187656e-35,0.295777304017676,0.468,0.122,3.6167167403449e-31,"5","PARP1"
"IDS",2.3300738253151e-35,0.33653845634797,0.647,0.202,3.95460129632479e-31,"5","IDS"
"TMEM176B.3",2.42173954463118e-35,1.32368792386698,0.842,0.312,4.11017635514803e-31,"5","TMEM176B"
"ENY2",2.54046739206368e-35,-0.431620810145849,0.698,0.448,4.31168125781048e-31,"5","ENY2"
"YWHAQ.1",2.74174666833511e-35,0.679141674897464,0.712,0.223,4.65329244549834e-31,"5","YWHAQ"
"CEBPB.2",2.763186136952e-35,-2.63534236543001,0.094,0.598,4.68967951163494e-31,"5","CEBPB"
"EMC6",2.80985010715403e-35,0.349404712322302,0.504,0.134,4.76887760186182e-31,"5","EMC6"
"CYTH2",2.83272685862372e-35,0.358927409268822,0.403,0.063,4.80770402445618e-31,"5","CYTH2"
"NDUFB11.1",3.00537563701795e-35,-0.266559298697845,0.755,0.433,5.10072353114686e-31,"5","NDUFB11"
"GNAQ.1",3.11396046674312e-35,-0.894597117098782,0.439,0.29,5.28501370415642e-31,"5","GNAQ"
"ELOVL1",3.94353942868518e-35,0.472842922825885,0.453,0.088,6.69297511836448e-31,"5","ELOVL1"
"AKR1A1.1",4.05651530364335e-35,-0.339355950873291,0.54,0.275,6.88471777334349e-31,"5","AKR1A1"
"SUGT1",4.35302783110306e-35,0.294591125187393,0.518,0.136,7.38795883494811e-31,"5","SUGT1"
"SSBP1.1",4.44966431805352e-35,-0.27927139296938,0.662,0.363,7.55197028060043e-31,"5","SSBP1"
"BCL2L1",4.59244949839769e-35,0.372340507573504,0.424,0.078,7.79430528868056e-31,"5","BCL2L1"
"SSU72.1",4.60608641044377e-35,-0.510710402037214,0.54,0.312,7.81744985580517e-31,"5","SSU72"
"LYRM4",5.21258010420158e-35,0.315682291486404,0.453,0.102,8.84679095285091e-31,"5","LYRM4"
"FDPS",5.48543365785932e-35,0.51789438450606,0.568,0.142,9.30987800411883e-31,"5","FDPS"
"LSM7.1",5.85287901585303e-35,-0.466895929704902,0.583,0.345,9.93350626570577e-31,"5","LSM7"
"ATOX1.3",5.87931199525623e-35,0.694631742789737,0.878,0.361,9.97836831834887e-31,"5","ATOX1"
"SRSF7.1",6.14402751655427e-35,-0.283406824695875,0.698,0.35,1.04276435010959e-30,"5","SRSF7"
